,LDS,No.,Date,Sale,PLACE,Status,COUNTRY,QUALITY,Currency,P/O. No.,Qnt/40ft,Supplier,Order qnt,Loaded qnt,PRICE QUOTE,Shipped qnt,Product Code,Product Name,Commission % ,Customer Code,Main material,Name Customer, Order in Cont.,Loaded in Cont.,SALES Amount US$,SALES Unitpr US$,Shipped in Cont.,To Be Shipped qnt,SHIPPED AMOUNT IN USD,To Be Shipped in Cont.,COMMISSION AMOUNT IN USD,TOTAL SALES AMOUNT IN USD,Commission Unitprice in USD,TO BE SHIPPED AMOUNT IN USD, SALES FOB UNIT PRICE  in USD,Commission Unit price in USD (of USD order)
3133,2021-06-11T00:00:00,3134,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,291,DL2-01-VBD,9,0,0,0,DES199-10,ĐẦU THẤP GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.030927835051546393,0.0,555.9300000000001,61.77,0.0,9,0.0,0.030927835051546393,0,555.9300000000001,0,555.9300000000001,61.77,0
3134,2021-06-11T00:00:00,3135,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,291,DL2-01-VBD,9,0,0,0,DES199-10,ĐẦU THẤP GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.030927835051546393,0.0,555.9300000000001,61.77,0.0,9,0.0,0.030927835051546393,0,555.9300000000001,0,555.9300000000001,61.77,0
3135,2021-06-11T00:00:00,3136,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,291,DL2-01-VBD,9,0,0,0,DES199-10,ĐẦU THẤP GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.030927835051546393,0.0,555.9300000000001,61.77,0.0,9,0.0,0.030927835051546393,0,555.9300000000001,0,555.9300000000001,61.77,0
3136,2021-06-11T00:00:00,3137,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,291,DL2-01-VBD,9,0,0,0,DES199-10,ĐẦU THẤP GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.030927835051546393,0.0,555.9300000000001,61.77,0.0,9,0.0,0.030927835051546393,0,555.9300000000001,0,555.9300000000001,61.77,0
3137,2021-06-11T00:00:00,3138,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,291,DL2-01-VBD,9,0,0,0,DES199-10,ĐẦU THẤP GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.030927835051546393,0.0,555.9300000000001,61.77,0.0,9,0.0,0.030927835051546393,0,555.9300000000001,0,555.9300000000001,61.77,0
3138,2021-06-11T00:00:00,3139,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,1589,DL2-01-VBD,9,0,0,0,DES199-11,VAI + VẠT GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.005663939584644431,0.0,431.37,47.93,0.0,9,0.0,0.005663939584644431,0,431.37,0,431.37,47.93,0
3139,2021-06-11T00:00:00,3140,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,1589,DL2-01-VBD,9,0,0,0,DES199-11,VAI + VẠT GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.005663939584644431,0.0,431.37,47.93,0.0,9,0.0,0.005663939584644431,0,431.37,0,431.37,47.93,0
3140,2021-06-11T00:00:00,3141,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,1589,DL2-01-VBD,9,0,0,0,DES199-11,VAI + VẠT GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.005663939584644431,0.0,431.37,47.93,0.0,9,0.0,0.005663939584644431,0,431.37,0,431.37,47.93,0
3141,2021-06-11T00:00:00,3142,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,1589,DL2-01-VBD,9,0,0,0,DES199-11,VAI + VẠT GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.005663939584644431,0.0,431.37,47.93,0.0,9,0.0,0.005663939584644431,0,431.37,0,431.37,47.93,0
3142,2021-06-11T00:00:00,3143,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,1589,DL2-01-VBD,9,0,0,0,DES199-11,VAI + VẠT GIƯỜNG QUEEN - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.005663939584644431,0.0,431.37,47.93,0.0,9,0.0,0.005663939584644431,0,431.37,0,431.37,47.93,0
3143,2021-06-11T00:00:00,3144,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,110,DL2-01-VBD,23,0,0,0,DES199-06,ĐẦU CAO GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.20909090909090908,0.0,2810.83,122.21,0.0,23,0.0,0.20909090909090908,0,2810.83,0,2810.83,122.21,0
3144,2021-06-11T00:00:00,3145,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,110,DL2-01-VBD,23,0,0,0,DES199-06,ĐẦU CAO GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.20909090909090908,0.0,2810.83,122.21,0.0,23,0.0,0.20909090909090908,0,2810.83,0,2810.83,122.21,0
3145,2021-06-11T00:00:00,3146,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,110,DL2-01-VBD,23,0,0,0,DES199-06,ĐẦU CAO GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.20909090909090908,0.0,2810.83,122.21,0.0,23,0.0,0.20909090909090908,0,2810.83,0,2810.83,122.21,0
3146,2021-06-11T00:00:00,3147,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,110,DL2-01-VBD,23,0,0,0,DES199-06,ĐẦU CAO GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.20909090909090908,0.0,2810.83,122.21,0.0,23,0.0,0.20909090909090908,0,2810.83,0,2810.83,122.21,0
3147,2021-06-11T00:00:00,3148,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,110,DL2-01-VBD,22,0,0,0,DES199-06,ĐẦU CAO GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.2,0.0,2688.62,122.21,0.0,22,0.0,0.2,0,2688.62,0,2688.62,122.21,0
3148,2021-06-11T00:00:00,3149,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,236,DL2-01-VBD,23,0,0,0,DES199-07,ĐẦU THẤP GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.09745762711864407,0.0,1488.1000000000001,64.7,0.0,23,0.0,0.09745762711864407,0,1488.1000000000001,0,1488.1000000000001,64.7,0
3149,2021-06-11T00:00:00,3150,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,236,DL2-01-VBD,23,0,0,0,DES199-07,ĐẦU THẤP GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.09745762711864407,0.0,1488.1000000000001,64.7,0.0,23,0.0,0.09745762711864407,0,1488.1000000000001,0,1488.1000000000001,64.7,0
3150,2021-06-11T00:00:00,3151,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,236,DL2-01-VBD,23,0,0,0,DES199-07,ĐẦU THẤP GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.09745762711864407,0.0,1488.1000000000001,64.7,0.0,23,0.0,0.09745762711864407,0,1488.1000000000001,0,1488.1000000000001,64.7,0
3151,2021-06-11T00:00:00,3152,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,236,DL2-01-VBD,23,0,0,0,DES199-07,ĐẦU THẤP GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.09745762711864407,0.0,1488.1000000000001,64.7,0.0,23,0.0,0.09745762711864407,0,1488.1000000000001,0,1488.1000000000001,64.7,0
3152,2021-06-11T00:00:00,3153,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,236,DL2-01-VBD,22,0,0,0,DES199-07,ĐẦU THẤP GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.09322033898305085,0.0,1423.4,64.7,0.0,22,0.0,0.09322033898305085,0,1423.4,0,1423.4,64.7,0
3153,2021-06-11T00:00:00,3154,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,1384,DL2-01-VBD,23,0,0,0,DES199-08,VAI + VẠT GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.016618497109826588,0.0,1212.56,52.72,0.0,23,0.0,0.016618497109826588,0,1212.56,0,1212.56,52.72,0
3154,2021-06-11T00:00:00,3155,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,1384,DL2-01-VBD,23,0,0,0,DES199-08,VAI + VẠT GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.016618497109826588,0.0,1212.56,52.72,0.0,23,0.0,0.016618497109826588,0,1212.56,0,1212.56,52.72,0
3155,2021-06-11T00:00:00,3156,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,1384,DL2-01-VBD,23,0,0,0,DES199-08,VAI + VẠT GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.016618497109826588,0.0,1212.56,52.72,0.0,23,0.0,0.016618497109826588,0,1212.56,0,1212.56,52.72,0
3156,2021-06-11T00:00:00,3157,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,1384,DL2-01-VBD,23,0,0,0,DES199-08,VAI + VẠT GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.016618497109826588,0.0,1212.56,52.72,0.0,23,0.0,0.016618497109826588,0,1212.56,0,1212.56,52.72,0
3157,2021-06-11T00:00:00,3158,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,1384,DL2-01-VBD,22,0,0,0,DES199-08,VAI + VẠT GIƯỜNG KING - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.015895953757225433,0.0,1159.84,52.72,0.0,22,0.0,0.015895953757225433,0,1159.84,0,1159.84,52.72,0
3158,2021-06-11T00:00:00,3159,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,204,DL2-01-VBD,28,0,0,0,DES199-01,"TỦ ĐẦU GIƯỜNG DESPERADO - DESPERADO WHITE WITH DISTRESSING, MÀU TRẮNG CÓ GIẢ CỔ",0,PKV,NONE,PILLOW KINGDOM,0.13725490196078433,0.0,2412.2000000000003,86.15,0.0,28,0.0,0.13725490196078433,0,2412.2000000000003,0,2412.2000000000003,86.15,0
3159,2021-06-11T00:00:00,3160,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,204,DL2-01-VBD,28,0,0,0,DES199-01,"TỦ ĐẦU GIƯỜNG DESPERADO - DESPERADO WHITE WITH DISTRESSING, MÀU TRẮNG CÓ GIẢ CỔ",0,PKV,NONE,PILLOW KINGDOM,0.13725490196078433,0.0,2412.2000000000003,86.15,0.0,28,0.0,0.13725490196078433,0,2412.2000000000003,0,2412.2000000000003,86.15,0
3160,2021-06-11T00:00:00,3161,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,204,DL2-01-VBD,28,0,0,0,DES199-01,"TỦ ĐẦU GIƯỜNG DESPERADO - DESPERADO WHITE WITH DISTRESSING, MÀU TRẮNG CÓ GIẢ CỔ",0,PKV,NONE,PILLOW KINGDOM,0.13725490196078433,0.0,2412.2000000000003,86.15,0.0,28,0.0,0.13725490196078433,0,2412.2000000000003,0,2412.2000000000003,86.15,0
3161,2021-06-11T00:00:00,3162,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,204,DL2-01-VBD,28,0,0,0,DES199-01,"TỦ ĐẦU GIƯỜNG DESPERADO - DESPERADO WHITE WITH DISTRESSING, MÀU TRẮNG CÓ GIẢ CỔ",0,PKV,NONE,PILLOW KINGDOM,0.13725490196078433,0.0,2412.2000000000003,86.15,0.0,28,0.0,0.13725490196078433,0,2412.2000000000003,0,2412.2000000000003,86.15,0
3162,2021-06-11T00:00:00,3163,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,204,DL2-01-VBD,28,0,0,0,DES199-01,"TỦ ĐẦU GIƯỜNG DESPERADO - DESPERADO WHITE WITH DISTRESSING, MÀU TRẮNG CÓ GIẢ CỔ",0,PKV,NONE,PILLOW KINGDOM,0.13725490196078433,0.0,2412.2000000000003,86.15,0.0,28,0.0,0.13725490196078433,0,2412.2000000000003,0,2412.2000000000003,86.15,0
3163,2021-06-11T00:00:00,3164,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,49,DL2-01-VBD,6,0,0,0,DES199-05,TỦ MỘT CÁNH - TỦ MỘT CÁNH DESPARADO,0,PKV,NONE,PILLOW KINGDOM,0.12244897959183673,0.0,1423.08,237.18,0.0,6,0.0,0.12244897959183673,0,1423.08,0,1423.08,237.18,0
3164,2021-06-11T00:00:00,3165,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,49,DL2-01-VBD,6,0,0,0,DES199-05,TỦ MỘT CÁNH - TỦ MỘT CÁNH DESPARADO,0,PKV,NONE,PILLOW KINGDOM,0.12244897959183673,0.0,1423.08,237.18,0.0,6,0.0,0.12244897959183673,0,1423.08,0,1423.08,237.18,0
3165,2021-06-11T00:00:00,3166,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,49,DL2-01-VBD,6,0,0,0,DES199-05,TỦ MỘT CÁNH - TỦ MỘT CÁNH DESPARADO,0,PKV,NONE,PILLOW KINGDOM,0.12244897959183673,0.0,1423.08,237.18,0.0,6,0.0,0.12244897959183673,0,1423.08,0,1423.08,237.18,0
3166,2021-06-11T00:00:00,3167,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,49,DL2-01-VBD,6,0,0,0,DES199-05,TỦ MỘT CÁNH - TỦ MỘT CÁNH DESPARADO,0,PKV,NONE,PILLOW KINGDOM,0.12244897959183673,0.0,1423.08,237.18,0.0,6,0.0,0.12244897959183673,0,1423.08,0,1423.08,237.18,0
3167,2021-06-11T00:00:00,3168,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,49,DL2-01-VBD,11,0,0,0,DES199-05,TỦ MỘT CÁNH - TỦ MỘT CÁNH DESPARADO,0,PKV,NONE,PILLOW KINGDOM,0.22448979591836735,0.0,2608.98,237.18,0.0,11,0.0,0.22448979591836735,0,2608.98,0,2608.98,237.18,0
3168,2021-06-11T00:00:00,3169,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32111VN,85,DL2-01-VBD,14,0,0,0,DES199-02,TỦ 5 HỘC - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.16470588235294117,0.0,2400.86,171.49,0.0,14,0.0,0.16470588235294117,0,2400.86,0,2400.86,171.49,0
3169,2021-06-11T00:00:00,3170,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32112VN,85,DL2-01-VBD,14,0,0,0,DES199-02,TỦ 5 HỘC - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.16470588235294117,0.0,2400.86,171.49,0.0,14,0.0,0.16470588235294117,0,2400.86,0,2400.86,171.49,0
3170,2021-06-11T00:00:00,3171,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32113VN,85,DL2-01-VBD,14,0,0,0,DES199-02,TỦ 5 HỘC - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.16470588235294117,0.0,2400.86,171.49,0.0,14,0.0,0.16470588235294117,0,2400.86,0,2400.86,171.49,0
3171,2021-06-11T00:00:00,3172,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32114VN,85,DL2-01-VBD,14,0,0,0,DES199-02,TỦ 5 HỘC - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.16470588235294117,0.0,2400.86,171.49,0.0,14,0.0,0.16470588235294117,0,2400.86,0,2400.86,171.49,0
3172,2021-06-11T00:00:00,3173,2021-06-11T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32115VN,85,DL2-01-VBD,13,0,0,0,DES199-02,TỦ 5 HỘC - MÀU TRẮNG CÓ GIẢ CỔ,0,PKV,NONE,PILLOW KINGDOM,0.15294117647058825,0.0,2229.37,171.49,0.0,13,0.0,0.15294117647058825,0,2229.37,0,2229.37,171.49,0
3173,2020-12-01T00:00:00,3174,2020-12-01T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31772VN,344,DL2-01-VBD,75,0,0,0,95060BLKG,BÀN TRANG ĐIỂM 2 HỘC MÀU ĐEN - BÀN TRANG ĐIỂM 2 HỘC MÀU ĐEN,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.2180232558139535,0.0,4884.75,65.13,0.0,75,0.0,0.2180232558139535,0,4884.75,0,4884.75,65.13,0
3174,2020-12-01T00:00:00,3175,2020-12-01T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31773VN,344,DL2-01-VBD,125,125,0,125,95060BLKG,BÀN TRANG ĐIỂM 2 HỘC MÀU ĐEN - BÀN TRANG ĐIỂM 2 HỘC MÀU ĐEN,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.3633720930232558,0.3633720930232558,8141.249999999999,65.13,0.3633720930232558,0,8141.249999999999,0.0,0,8141.249999999999,0,0.0,65.13,0
3175,2020-12-01T00:00:00,3176,2020-12-01T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31773VN,344,DL2-01-VBD,37,37,0,37,95060ESP,BÀN TRANG ĐIỂM 2 HỘC MÀU NÂU - BÀN TRANG ĐIỂM 2 HỘC MÀU NÂU,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.10755813953488372,0.10755813953488372,2493.8,67.4,0.10755813953488372,0,2493.8,0.0,0,2493.8,0,0.0,67.4,0
3176,2020-12-01T00:00:00,3177,2020-12-01T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31772VN,344,DL2-01-VBD,103,0,0,0,95060ESP,BÀN TRANG ĐIỂM 2 HỘC MÀU NÂU - BÀN TRANG ĐIỂM 2 HỘC MÀU NÂU,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.29941860465116277,0.0,6942.200000000001,67.4,0.0,103,0.0,0.29941860465116277,0,6942.200000000001,0,6942.200000000001,67.4,0
3177,2020-12-01T00:00:00,3178,2020-12-01T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31772VN,221,DL2-01-VBD,109,0,0,0,58002WHT,BÀN TRANG ĐIỂM CHÂN CHỮ X - BÀN TRANG ĐIỂM CHÂN CHỮ X MÀU TRẮNG,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.49321266968325794,0.0,9163.63,84.07,0.0,109,0.0,0.49321266968325794,0,9163.63,0,9163.63,84.07,0
3178,2020-12-01T00:00:00,3179,2020-12-01T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31773VN,221,DL2-01-VBD,91,91,0,91,58002WHT,BÀN TRANG ĐIỂM CHÂN CHỮ X - BÀN TRANG ĐIỂM CHÂN CHỮ X MÀU TRẮNG,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.4117647058823529,0.4117647058823529,7650.369999999999,84.07,0.4117647058823529,0,7650.369999999999,0.0,0,7650.369999999999,0,0.0,84.07,0
3179,2021-02-08T00:00:00,3180,2021-02-08T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,31876VN,186,DL2-01-VBD,80,0,0,0,957002RUS,"BÀN TRÀM 72"" - BÀN TRÀM 72""",0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.43010752688172044,0.0,9396.0,117.45,0.0,80,0.0,0.43010752688172044,0,9396.0,0,9396.0,117.45,0
3180,2021-06-15T00:00:00,3181,2021-06-15T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32117VN,741,DL2-01-VBD,671,671,0,671,43001WHTSET-01-AS,BÀN XẾP 43001WHT - ,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.9055330634278003,0.9055330634278003,19653.59,29.29,0.9055330634278003,0,19653.59,0.0,0,19653.59,0,0.0,29.29,0
3181,2021-06-15T00:00:00,3182,2021-06-15T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32118VN,741,DL2-01-VBD,780,780,0,780,43001WHTSET-01-AS,BÀN XẾP 43001WHT - ,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,1.0526315789473684,1.0526315789473684,22846.2,29.29,1.0526315789473684,0,22846.2,0.0,0,22846.2,0,0.0,29.29,0
3182,2021-06-18T00:00:00,3183,2021-06-18T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32119VN,741,DL2-01-VBD,696,696,0,696,43001WHTSET-01-AS,BÀN XẾP 43001WHT - ,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,0.9392712550607287,0.9392712550607287,20385.84,29.29,0.9392712550607287,0,20385.84,0.0,0,20385.84,0,0.0,29.29,0
3183,2021-06-18T00:00:00,3184,2021-06-18T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32120VN,741,DL2-01-VBD,780,0,0,0,43001WHTSET-01-AS,BÀN XẾP 43001WHT - ,0,LINON,NONE,LINON HOME DECOR PRODUCTS INC,1.0526315789473684,0.0,22846.2,29.29,0.0,780,0.0,1.0526315789473684,0,22846.2,0,22846.2,29.29,0
3184,2021-07-26T00:00:00,3185,2021-07-26T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32121VN,130,DL2-01-VBD,175,145,0,145,11800-WWH,NÔI CHARLESTON MÀU TRẮNG GIẢ CỔ - MÀU TRẮNG CỔ CÀO CƯỚC NHẸ,0,HRT001,NONE,HERITAGE BABY PRODUCT,1.3461538461538463,1.1153846153846154,31815.000000000004,181.8,1.1153846153846154,30,26361.0,0.23076923076923078,0,31815.000000000004,0,5454.0,181.8,0
3185,2021-07-26T00:00:00,3186,2021-07-26T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32121VN,190,DL2-01-VBD,75,60,0,60,11802-WWH,TỦ ĐẦU GIƯỜNG CHARLESTON MÀU TRẮNG GIẢ CỔ - MÀU TRẮNG CỔ CÀO CƯỚC NHẸ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.39473684210526316,0.3157894736842105,6997.5,93.3,0.3157894736842105,15,5598.0,0.07894736842105263,0,6997.5,0,1399.5,93.3,0
3186,2021-07-26T00:00:00,3187,2021-07-26T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32121VN,82,DL2-01-VBD,25,11,0,11,11805-WWH,TỦ CHEST 5 HỘC CHARLESTON - MÀU TRẮNG CỔ CÀO CƯỚC NHẸ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.3048780487804878,0.13414634146341464,4857.5,194.3,0.13414634146341464,14,2137.3,0.17073170731707318,0,4857.5,0,2720.2000000000003,194.3,0
3187,2021-07-26T00:00:00,3188,2021-07-26T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32121VN,80,DL2-01-VBD,275,258,0,258,11807-WWH,TỦ DRESSER 7 HỘC CHARLESTON MÀU TRẮNG GIẢ CỔ - MÀU TRẮNG CỔ CÀO CƯỚC NHẸ,0,HRT001,NONE,HERITAGE BABY PRODUCT,3.4375,3.225,54642.5,198.7,3.225,17,51264.6,0.2125,0,54642.5,0,3377.8999999999996,198.7,0
3188,2021-07-26T00:00:00,3189,2021-07-26T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32121VN,288,DL2-01-VBD,160,103,0,103,11865-WWH,KHAY THAY TẢ CHARLESTON MÀU TRẮNG GIẢ CỔ - MÀU TRẮNG CỔ CÀO CƯỚC NHẸ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.5555555555555556,0.3576388888888889,5992.0,37.45,0.3576388888888889,57,3857.3500000000004,0.19791666666666666,0,5992.0,0,2134.65,37.45,0
3189,2021-07-26T00:00:00,3190,2021-07-26T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,0,USD,32121VN,1132,DL2-01-VBD,250,150,0,150,11870-WWH,CHARLESTON CONVERSION KIT MÀU TRẮNG CÓ CÀO CƯỚC NHẸ - MÀU TRẮNG CÓ CÀO CƯỚC NHẸ,0,HRT001,NONE,HERITAGE BABY PRODUCT,0.22084805653710246,0.13250883392226148,9487.5,37.95,0.13250883392226148,100,5692.5,0.08833922261484099,0,9487.5,0,3795.0000000000005,37.95,0
